"cid","pubchem_name","pid","cid_other","wwm","ppm","chembl","wwm_name","ppm_name","chembl_name","chembl_id"
2564,"carbinoxamine",2564,NA,0,0,1,NA,NA,"carbinoxamine","CHEMBL864"
10080,"carbiphene",10080,NA,0,0,1,NA,NA,"carbiphene","CHEMBL2110882"
10079,"carbiphene hydrochloride",10080,NA,0,0,1,NA,NA,"carbiphene hydrochloride","CHEMBL2106487"
193653,"carbocysteine",193653,NA,0,1,0,NA,"carbocisteine",NA,NA
10944,"carbocloral",10944,NA,0,0,1,NA,NA,"carbocloral","CHEMBL2104032"
193653,"carbocysteine",193653,NA,0,0,1,NA,NA,"carbocysteine","CHEMBL396416"
13081,"carbophenothion",13081,NA,0,0,1,NA,NA,"carbofenotion","CHEMBL452866"
5748567,"carbol-fuchsin",5748568,NA,0,0,1,NA,NA,"carbol-fuchsin","CHEMBL2105958"
8314,"2-methylbutanoic acid",8314,NA,0,0,1,NA,NA,"carbomer 1342","CHEMBL2108998"
91824753,"synthalen l",91824753,NA,0,0,1,NA,NA,"carbomer 941","CHEMBL2108262"
5287879,"carbomycin a",5287879,"6433412,5351548,5811779,10350561,101074209,134129849",0,0,1,NA,NA,"carbomycin","CHEMBL3989435"
280,"carbon dioxide",280,NA,0,1,1,NA,"carbon dioxide","carbon dioxide","CHEMBL1231871"
281,"carbon monoxide",281,NA,0,0,1,NA,NA,"carbon monoxide","CHEMBL1231840"
10313038,"unii-07bh0ikf2i",10313038,NA,0,0,1,NA,NA,"carbon monoxide c 11","CHEMBL2364719"
5943,"carbon tetrachloride",5943,NA,0,0,1,NA,NA,"carbon tetrachloride","CHEMBL44814"
5462310,"05105_fluka",5462310,NA,0,0,1,NA,NA,"carbon, activated","CHEMBL2108847"
426756,"41575-94-4",2568,NA,0,1,1,NA,"carboplatin","carboplatin","CHEMBL1351"
5281075,"carboprost",5281075,"5281074",0,0,1,NA,NA,"carboprost","CHEMBL1237122"
5283105,"carboprost methylate",5283105,"6434195,133126493",0,0,1,NA,NA,"carboprost methyl","CHEMBL3989548"
5281074,"carboprost tromethamine",5281075,"6434572,122130567,129317889",0,1,1,NA,"carboprost tromethamine","carboprost tromethamine","CHEMBL1237105"
2569,"carboquone",2569,NA,0,0,1,NA,NA,"carboquone","CHEMBL443014"
6328154,"aquaplast",24749,NA,0,0,1,NA,NA,"carboxymethylcellulose sodium","CHEMBL2109001"
6488,"carbromal",6488,NA,0,0,1,NA,NA,"carbromal","CHEMBL1697828"
13743,"carbubarb",13743,NA,0,0,1,NA,NA,"carbubarb","CHEMBL2104020"
68787,"carburazepam",68787,NA,0,0,1,NA,NA,"carburazepam","CHEMBL2106492"
9564,"carbutamide",9564,NA,0,1,1,NA,"carbutamide","carbutamide","CHEMBL448570"
36976,"carbuterol",36976,NA,0,0,1,NA,NA,"carbuterol","CHEMBL2110780"
36975,"carbuterol hydrochloride",36976,NA,0,0,1,NA,NA,"carbuterol hydrochloride","CHEMBL2106022"
13967,"carcainium",13967,NA,0,0,1,NA,NA,"carcainium","CHEMBL1180484"
13966,"carcainium chloride",13967,NA,0,0,1,NA,NA,"carcainium chloride","CHEMBL127734"
65820,"carebastine",65820,NA,0,0,1,NA,NA,"carebastine","CHEMBL67654"
62156,"carfentanil",62156,NA,0,0,1,NA,NA,"carfentanil","CHEMBL290429"
9851365,"carfentanil citrate",9851365,NA,0,0,1,NA,NA,"carfentanil citrate","CHEMBL2106383"
11556711,"carfilzomib",11556711,NA,0,1,1,NA,"carfilzomib","carfilzomib","CHEMBL451887"
19111,"carfimate",19111,NA,0,0,1,NA,NA,"carfimate","CHEMBL2105609"
20057048,"cargutocin",20057048,"70687261,71711,71454397",0,0,1,NA,NA,"cargutocin","CHEMBL2218869"
403128,"caricotamide",403128,NA,0,0,1,NA,NA,"caricotamide","CHEMBL2000716"
11154555,"cariprazine",11154555,NA,0,0,1,NA,NA,"cariprazine","CHEMBL2028019"
6918474,"carisbamate",6918474,NA,0,0,1,NA,NA,"carisbamate","CHEMBL2087003"
37906,"carmantadine",37906,NA,0,0,1,NA,NA,"carmantadine","CHEMBL2106463"
11417567,"carmegliptin",11417567,NA,0,0,1,NA,NA,"carmegliptin","CHEMBL591118"
25094880,"carmegliptin dihydrochloride",11417567,NA,0,0,1,NA,NA,"carmegliptin dihydrochloride","CHEMBL2105633"
68670,"carmetizide",68670,NA,0,0,1,NA,NA,"carmetizide","CHEMBL2104012"
2577,"carmofur",2577,NA,0,0,1,NA,NA,"carmofur","CHEMBL460499"
63952,"carmoterol",63952,NA,0,0,1,NA,NA,"carmoterol","CHEMBL1094785"
57364,"carmoxirole",57364,NA,0,0,1,NA,NA,"carmoxirole","CHEMBL70159"
2578,"carmustine",2578,NA,0,1,1,NA,"carmustine","carmustine","CHEMBL513"
3032998,"carnidazole",3032998,NA,0,1,1,NA,"carnidazole","carnidazole","CHEMBL135000"
288,"dl-carnitine",85,"10917",0,0,1,NA,NA,"carnitine","CHEMBL172513"
71970,"carocainide",71970,NA,0,0,1,NA,NA,"carocainide","CHEMBL289192"
65709,"caroverine",65709,NA,0,0,1,NA,NA,"caroverine","CHEMBL1729803"
29083,"caroxazone",29083,NA,0,0,1,NA,NA,"caroxazone","CHEMBL2104164"
24149,"carperidine",24149,NA,0,0,1,NA,NA,"carperidine","CHEMBL2104584"
16129708,"carperitide",16129708,NA,0,0,1,NA,NA,"carperitide","CHEMBL2104386"
30429,"carperone",30429,NA,0,0,1,NA,NA,"carperone","CHEMBL2106549"
18104,"carphenazine",18104,NA,0,0,1,NA,NA,"carphenazine","CHEMBL1201328"
193949,"carpindolol",193949,NA,0,0,1,NA,NA,"carpindolol","CHEMBL1742440"
2580,"carpipramine",2580,NA,0,0,1,NA,NA,"carpipramine","CHEMBL2110775"
23476,"carpipramine dihydrochloride",2580,NA,0,0,1,NA,NA,"carpipramine dihydrochloride","CHEMBL3989549"
68875,"carprazidil",68875,NA,0,0,1,NA,NA,"carprazidil","CHEMBL2104058"
2582,"carpronium",2582,NA,0,0,1,NA,NA,"carpronium","CHEMBL1896433"
25804,"carpronium chloride",2582,NA,0,0,1,NA,NA,"carpronium chloride","CHEMBL2105982"
16258,"carsalam",16258,NA,0,0,1,NA,NA,"carsalam","CHEMBL1720051"
193951,"carsatrin",193951,NA,0,0,1,NA,NA,"carsatrin","CHEMBL313458"
193950,"carsatrin succinate",193951,NA,0,0,1,NA,NA,"carsatrin succinate","CHEMBL2105809"
193952,"cartasteine",193952,NA,0,0,1,NA,NA,"cartasteine","CHEMBL2104043"
37015,"cartazolate",37015,NA,0,0,1,NA,NA,"cartazolate","CHEMBL8184"
2583,"carteolol",2583,NA,0,0,1,NA,NA,"carteolol","CHEMBL839"
443831,"carminomycin",443831,NA,0,0,1,NA,NA,"carubicin","CHEMBL474260"
11570269,"carubicin hydrochloride",443831,NA,0,0,1,NA,NA,"carubicin hydrochloride","CHEMBL3989443"
6540466,"carumonam",6540466,NA,0,0,1,NA,NA,"carumonam","CHEMBL1614658"
9568618,"carumonam sodium",6540466,NA,0,0,1,NA,NA,"carumonam sodium","CHEMBL2104060"
9827459,"carvedilol phosphate",2585,"11954344,23649704",0,1,1,NA,"carvedilol phosphate","carvedilol phosphate","CHEMBL1201167"
72038,"carvotroline",72038,NA,0,0,1,NA,NA,"carvotroline","CHEMBL300443"
72037,"carvotroline hydrochloride",72038,NA,0,0,1,NA,NA,"carvotroline hydrochloride","CHEMBL1743952"
3034013,"carzelesin",3034013,NA,0,0,1,NA,NA,"carzelesin","CHEMBL32911"
8739,"4-sulfamoylbenzoic acid",8739,NA,0,0,1,NA,NA,"carzenide","CHEMBL414"
2098,"casanthranol",2098,"51371307",0,0,1,NA,NA,"casanthranol","CHEMBL2109004"
5464104,"casokefamide",5464104,NA,0,0,1,NA,NA,"casokefamide","CHEMBL2106384"
9917021,"casopitant",9917021,NA,0,0,1,NA,NA,"casopitant","CHEMBL1672054"
11686295,"casopitant mesylate",9917021,NA,0,0,1,NA,NA,"casopitant mesylate","CHEMBL2107320"
2826718,"caspofungin",2826718,"16119814,468682,151068,3035406,9963413,25246317,129627691,138394206,139586083",0,0,1,NA,NA,"caspofungin","CHEMBL499808"
6850808,"caspofungin acetate",2826718,"16119813,21864560,91885419,66577041,71295846,135391142,138395106",0,1,1,NA,"caspofungin acetate","caspofungin acetate","CHEMBL2096640"
14030006,"castor oil",14030006,NA,0,1,1,NA,"castor oil","castor oil","CHEMBL2109005"
25100,"glyceryl tris(12-hydroxystearate)",25100,NA,0,0,1,NA,NA,"castor oil, hydrogenated","CHEMBL2109006"
441457,"cathine",441457,NA,0,0,1,NA,NA,"cathine","CHEMBL1412041"
62258,"cathinone",62258,NA,0,0,1,NA,NA,"cathinone","CHEMBL2104047"
11594630,"catramilast",11594630,NA,0,0,1,NA,NA,"catramilast","CHEMBL2104960"
56960912,"cavosonstat",56960912,NA,0,0,1,NA,NA,"cavosonstat","CHEMBL3989910"
11750009,"17 alpha-propionate",11750009,NA,0,0,1,NA,NA,"cb-03-01","CHEMBL3545016"
58298318,"cc-115",58298318,NA,0,0,1,NA,NA,"cc-115","CHEMBL3545426"
58298316,"cc-223",58298316,NA,0,0,1,NA,NA,"cc-223","CHEMBL3545151"
10430360,"cc-401",10430360,NA,0,0,1,NA,NA,"cc-401","CHEMBL1614713"
25134303,"1100318-47-5",25134303,NA,0,0,1,NA,NA,"ccx140","CHEMBL3545286"
135565361,"ccx-354",135565361,NA,0,0,1,NA,NA,"ccx354","CHEMBL3545404"
11547499,"ce-224535",11547499,NA,0,0,1,NA,NA,"ce-224535","CHEMBL1823817"
16048643,"ce-245677",16048643,NA,0,0,1,NA,NA,"ce-245677","CHEMBL3545120"
65919,"cebaracetam",65919,NA,0,0,1,NA,NA,"cebaracetam","CHEMBL2105942"
11848225,"cebranopadol",11848225,NA,0,0,1,NA,NA,"cebranopadol","CHEMBL2364605"
9928060,"cedefingol",9928060,NA,0,0,1,NA,NA,"cedefingol","CHEMBL2104082"
9933475,"cediranib",9933475,NA,0,0,1,NA,NA,"cediranib","CHEMBL491473"
11226834,"cediranib maleate",9933475,NA,0,0,1,NA,NA,"cediranib maleate","CHEMBL2103798"
21743,"cefalonium",21744,NA,0,0,1,NA,NA,"cefalonium","CHEMBL2105567"
68940,"cefaloram",68940,NA,0,0,1,NA,NA,"cefaloram","CHEMBL1700858"
5773,"cephaloridine",5774,NA,0,1,0,NA,"cefaloridine",NA,NA
456255,"cefamandole",456255,NA,0,0,1,NA,NA,"cefamandole","CHEMBL1146"
23665731,"cefamandole nafate",5284527,"5284527,16219159,101297691",0,1,1,NA,"cefamandole nafate","cefamandole nafate","CHEMBL1618"
23672568,"cefamandole sodium",456255,NA,0,0,1,NA,NA,"cefamandole sodium","CHEMBL1360024"
10413379,"cefaparole",10413379,NA,0,0,1,NA,NA,"cefaparole","CHEMBL2104067"
6410758,"cefatrizine",6410758,NA,0,0,1,NA,NA,"cefatrizine","CHEMBL1095284"
40240,"cefazaflur",40240,NA,0,0,1,NA,NA,"cefazaflur","CHEMBL2110623"
23702658,"cefazaflur sodium",40240,NA,0,0,1,NA,NA,"cefazaflur sodium","CHEMBL2104456"
71736,"cefazedone",71736,NA,0,1,1,NA,"cefazedone","cefazedone","CHEMBL2107636"
33255,"cefazolin",33255,NA,0,0,1,NA,NA,"cefazolin","CHEMBL1435"
23675322,"cefazolin sodium",33255,NA,0,1,1,NA,"cefazolin sodium","cefazolin sodium","CHEMBL1200523"
127527,"cefbuperazone",127527,NA,0,0,1,NA,NA,"cefbuperazone","CHEMBL1908372"
68666,"cefcanel",68666,NA,0,0,1,NA,NA,"cefcanel","CHEMBL1908354"
179697,"cefcanel daloxate",179697,"65848,101605498,71463602,71718495",0,0,1,NA,NA,"cefcanel daloxate","CHEMBL2304040"
6436055,"cefcapene",6436055,NA,0,0,1,NA,NA,"cefcapene","CHEMBL582912"
6537446,"cefclidin",6328671,NA,0,0,1,NA,NA,"cefclidin","CHEMBL1614665"
9571072,"cefdaloxime",9571072,NA,0,0,1,NA,NA,"cefdaloxime","CHEMBL2104469"
193953,"cefedrolor",193953,NA,0,0,1,NA,NA,"cefedrolor","CHEMBL2106477"
10053104,"cefempidone",6337911,"71463603",0,0,1,NA,NA,"cefempidone","CHEMBL2106101"
5479537,"cefepime",5491295,"5464190,2622,9615345,68606,53486338,5353490,138113406",0,0,1,NA,NA,"cefepime","CHEMBL186"
9571075,"cefepime hcl",5491295,"5491294,16726873,24845514,56846432,60148447,76959248,45105111,53420945,129893484,134687035,138113407",0,1,1,NA,"cefepime hydrochloride","cefepime hydrochloride","CHEMBL1200962"
5487888,"cefetamet",5487888,"5486821,53396029,123891,54085949,56986002",0,0,1,NA,NA,"cefetamet","CHEMBL2103764"
5486182,"cefetamet pivoxil",5486182,"5485222,53394831,108096",0,1,0,NA,"cefetamet pivoxil",NA,NA
71719688,"cefetecol",71719688,"3037761,9807169,20055438",0,0,1,NA,NA,"cefetecol","CHEMBL2304034"
193956,"cefetrizole",193956,NA,0,0,1,NA,NA,"cefetrizole","CHEMBL2104172"
77843966,"cefiderocol",46195832,NA,0,0,1,NA,NA,"cefiderocol","CHEMBL3989974"
131839616,"unii-ttp8lbp45d",46195832,NA,0,1,0,NA,"cefiderocol sulfate tosylate",NA,NA
6443795,"cefivitril",6443795,NA,0,0,1,NA,NA,"cefivitril","CHEMBL3989734"
6536774,"cefluprenam",6436168,NA,0,0,1,NA,NA,"cefluprenam","CHEMBL2074822"
6918231,"cefmatilen",6918231,"6400678,90469957",0,0,1,NA,NA,"cefmatilen","CHEMBL2104438"
9570757,"cefmenoxime",9570757,"5361486,2624,47521,9577231,53880406,123931031",0,0,1,NA,NA,"cefmenoxime","CHEMBL1201224"
11954009,"cefmenoxime hcl",9570757,"9577230,22027015,87716431,9690105,50986970,53395223,137795214,45266506",0,1,1,NA,"cefmenoxime hydrochloride","cefmenoxime hydrochloride","CHEMBL3183193"
5748832,"cefmepidium",5748832,"9589472",0,0,1,NA,NA,"cefmepidium","CHEMBL2110741"
9589472,"cefmepidium chloride",5748832,"5748831",0,0,1,NA,NA,"cefmepidium chloride","CHEMBL2105810"
42008,"cefmetazole",42008,NA,0,0,1,NA,NA,"cefmetazole","CHEMBL1201195"
23666711,"cefmetazole sodium",42008,NA,0,1,1,NA,"cefmetazole sodium","cefmetazole sodium","CHEMBL1201118"
71141,"cefminox",71141,NA,0,0,1,NA,NA,"cefminox","CHEMBL1276342"
5361871,"cefodizime",5361871,NA,0,0,1,NA,NA,"cefodizime","CHEMBL2303613"
43594,"cefonicid",43594,NA,0,0,1,NA,NA,"cefonicid","CHEMBL1601"
23664040,"cefonicid monosodium",43594,NA,0,0,1,NA,NA,"cefonicid monosodium","CHEMBL2105997"
43593,"cefonicid sodium",43594,"9916466,23664040,101316737",0,1,1,NA,"cefonicid sodium","cefonicid sodium","CHEMBL1201005"
44187,"cefoperazone",44187,NA,0,0,1,NA,NA,"cefoperazone","CHEMBL507674"
23663974,"cefoperazone sodium",44187,NA,0,1,1,NA,"cefoperazone sodium","cefoperazone sodium","CHEMBL1200482"
43507,"ceforanide",43507,NA,0,1,1,NA,"ceforanide","ceforanide","CHEMBL1201046"
5748845,"cefoselis",5748846,"9589475,4487902,6918201,9690118,3031948,5748846,134687034",0,0,1,NA,NA,"cefoselis","CHEMBL2105940"
5742673,"cefotaxime",5742673,"5479527,456256,5361298,6540461,5916965,12971804,53850837",0,0,1,NA,NA,"cefotaxime","CHEMBL1730"
10695961,"cefotaxime sodium",5742673,"23672566,23698758,44134618,23687047,23703285,23675341,131711736",0,1,1,NA,"cefotaxime sodium","cefotaxime sodium","CHEMBL1010"
53025,"cefotetan",53025,NA,0,0,1,NA,NA,"cefotetan","CHEMBL474579"
53024,"cefotetan disodium",53025,"129893534,139031204,23641208",0,1,1,NA,"cefotetan disodium","cefotetan disodium","CHEMBL1201098"
43708,"cefotiam",43708,NA,0,0,1,NA,NA,"cefotiam","CHEMBL1296"
47896,"cefotiam dihydrochloride",43708,"20848883,43708",0,1,1,NA,"cefotiam hydrochloride","cefotiam hydrochloride","CHEMBL1200589"
6336480,"cefovecin",6336480,"9577223,9578573",0,0,1,NA,NA,"cefovecin","CHEMBL2110625"
23670874,"cefovecin sodium",9577223,NA,0,0,1,NA,NA,"cefovecin sodium","CHEMBL2104475"
65798,"cefoxazole",65798,NA,0,0,1,NA,NA,"cefoxazole","CHEMBL2107707"
441199,"cefoxitin",441199,NA,0,0,1,NA,NA,"cefoxitin","CHEMBL996"
23667300,"cefoxitin sodium",441199,NA,0,1,1,NA,"cefoxitin sodium","cefoxitin sodium","CHEMBL1200530"
9571080,"cefozopran",5491955,"5464317,2639,71783,138113409",0,0,1,NA,NA,"cefozopran","CHEMBL1276663"
68597,"cefpimizole",68598,NA,0,0,1,NA,NA,"cefpimizole","CHEMBL2103902"
55324,"renilan",55325,"443996,68597,101967119,129893925",0,0,1,NA,NA,"cefpimizole sodium","CHEMBL2106385"
636405,"cefpiramide",636405,NA,0,0,1,NA,NA,"cefpiramide","CHEMBL1201204"
23663969,"cefpiramide sodium",636405,"66618701,101815896",0,1,1,NA,"cefpiramide sodium","cefpiramide sodium","CHEMBL1200672"
5479539,"cefpirome",6334768,"6917674,4487900,29922397,443081,6125514,36688160,137706181",0,0,1,NA,NA,"cefpirome","CHEMBL65794"
9960551,"cefpirome sulfate",6334768,"11954008,9960552,71306828,71773446,5479539,13138140,45356847,129893947,137705188,13138141,133611945",0,0,1,NA,NA,"cefpirome sulfate","CHEMBL2106076"
5464355,"cefquinome",6328685,"9571084,53395248,59867734",0,0,1,NA,NA,"cefquinome","CHEMBL1631107"
57345845,"cefquinome sulfate",6328685,"9577261,5488763,24892841,92132737,137705722,75109611,86769131,129893975,131632449,134822648",0,0,1,NA,NA,"cefquinome sulfate","CHEMBL2103931"
68692,"cefrotil",68692,NA,0,0,1,NA,NA,"cefrotil","CHEMBL2104140"
5284529,"cefroxadine",5284529,NA,0,0,1,NA,NA,"cefroxadine","CHEMBL3186538"
656575,"cefsulodin",656576,"44097,5284530,134689739",0,1,1,NA,"cefsulodin","cefsulodin","CHEMBL1617285"
656644,"cefsulodin sodium",656576,"6604087,5458165,5702183,53486288,6917860,138114129",0,0,1,NA,NA,"cefsulodin sodium","CHEMBL1343544"
68718,"cefsumide",68718,NA,0,0,1,NA,NA,"cefsumide","CHEMBL2375142"
9852981,"ceftaroline fosamil",9852982,"56841980,16007393",0,1,1,NA,"ceftaroline fosamil","ceftaroline fosamil","CHEMBL501122"
9962077,"ceftaroline fosamil acetate",9852982,"56841980,16007393",0,0,1,NA,NA,"ceftaroline fosamil acetate","CHEMBL3544973"
5481173,"ceftazidime",6321415,"5484131,91713,44298077,66509024,133687818",0,1,1,NA,"ceftazidime","ceftazidime","CHEMBL44354"
5481173,"ceftazidime",6321415,NA,0,1,0,NA,"ceftazidime (arginine formulation)",NA,NA
5488543,"unii-cmc30v039k",6321415,"9577213",0,1,1,NA,"ceftazidime sodium","ceftazidime sodium","CHEMBL1200768"
6537431,"cefteram",6537431,NA,0,0,1,NA,NA,"cefteram","CHEMBL2105953"
5362114,"cefteram pivoxil",5362114,"6917871,2652,54885,15583869,88651792",0,1,0,NA,"cefteram pivoxil",NA,NA
65755,"ceftezole",65755,NA,0,0,1,NA,NA,"ceftezole","CHEMBL1697829"
5282242,"ceftibuten",5282242,NA,0,0,1,NA,NA,"ceftibuten","CHEMBL1605"
6328657,"ceftiofur",6328657,"5484735,6263274,16212182,71309,54538266,92169539",0,1,1,NA,"ceftiofur","ceftiofur","CHEMBL222913"
9937686,"ceftiofur hydrochloride",6328657,"9915819,22042066,73861436,137704585,71306765,133687822",0,0,1,NA,NA,"ceftiofur hydrochloride","CHEMBL2106486"
23671563,"ceftiofur sodium",6328657,"71816151,46705348,23670192,71433771,88116579",0,0,1,NA,NA,"ceftiofur sodium","CHEMBL2105998"
6537430,"ceftiolene",6537430,"6436117,88697141",0,0,1,NA,NA,"ceftiolene","CHEMBL2106102"
9589416,"ceftioxide",9589416,"129366061,76972700,78071565",0,0,1,NA,NA,"ceftioxide","CHEMBL2104178"
6533629,"ceftizoxime",6533629,"5361848,2655,50194,54121177,5353510,54121176",0,0,1,NA,NA,"ceftizoxime","CHEMBL528"
9578661,"ceftizoxime alapivoxil",9578661,"5493446,53394888",0,0,1,NA,NA,"ceftizoxime alapivoxil","CHEMBL2106058"
23663938,"ceftizoxime sodium",6533629,"51066536,45358084,86278408,23680156,53395198,91664032,134687037",0,1,1,NA,"ceftizoxime sodium","ceftizoxime sodium","CHEMBL1201019"
135413542,"ceftobiprole",135413542,"135536952,139595999,137274216,137705025",0,0,1,NA,NA,"ceftobiprole","CHEMBL520642"
135413544,"ceftobiprole medocaril",135413544,"135413543",0,1,1,NA,"ceftobiprole medocaril","ceftobiprole medocaril","CHEMBL1652606"
53234134,"ceftolozane",49863420,"56843746,138113662",0,0,1,NA,NA,"ceftolozane","CHEMBL2103872"
52918380,"ceftolozane sulfate",49863420,"11592969,138108140",0,0,1,NA,NA,"ceftolozane sulfate","CHEMBL1213250"
5479530,"ceftriaxone",5479530,NA,0,0,1,NA,NA,"ceftriaxone","CHEMBL161"
23709629,"ceftriaxone sodium",5361919,"23679441,5479530,5362369,11957491,9570985,59844,9601224,11614223,11953897,53394792,77906400,86287429,137705394,9894479,12971800,24867842,60196280,87060529,87900910,98042587",0,1,1,NA,"ceftriaxone sodium","ceftriaxone sodium","CHEMBL1200995"
9571078,"cefuracetime",9571078,NA,0,0,1,NA,NA,"cefuracetime","CHEMBL2104152"
5479529,"cefuroxime",5479529,"5361202,41375,2659,5353516,9601223,6914282,57267191",0,0,1,NA,NA,"cefuroxime","CHEMBL1436"
9595289,"cefuroxime pivoxetil",9595289,NA,0,0,1,NA,NA,"cefuroxime pivoxetil","CHEMBL1697786"
23670318,"cefuroxime sodium",5479529,"23670319,23670317,23692142,133112893,133687825,134694056",0,1,1,NA,"cefuroxime sodium","cefuroxime sodium","CHEMBL2146124"
6336505,"cefuzonam",6336505,NA,0,0,1,NA,NA,"cefuzonam","CHEMBL1689069"
60734,"celgosivir",60734,NA,0,0,1,NA,NA,"celgosivir","CHEMBL2110737"
3033824,"celgosivir hydrochloride",60734,NA,0,0,1,NA,NA,"celgosivir hydrochloride","CHEMBL2105801"
2663,"celiprolol",2663,NA,0,1,1,NA,"celiprolol","celiprolol","CHEMBL27810"
42373,"celiprolol hydrochloride",2663,NA,0,0,1,NA,NA,"celiprolol hydrochloride","CHEMBL1742424"
9807128,"celivarone",9807128,NA,0,0,1,NA,NA,"celivarone","CHEMBL3707403"
440950,"beta-cellotriose",440950,NA,0,0,1,NA,NA,"cellulase","CHEMBL2109007"
139600838,"cellulose acetate",139600838,NA,0,0,1,NA,NA,"cellulose acetate","CHEMBL2109008"
14055602,"cellulose gel",14055602,NA,0,0,1,NA,NA,"cellulose, microcrystalline","CHEMBL2109009"
9812632,"cemadotin",9812632,NA,0,0,1,NA,NA,"cemadotin","CHEMBL2104387"
11285792,"cenicriviroc",11285792,NA,0,0,1,NA,NA,"cenicriviroc","CHEMBL2110727"
11285791,"cenicriviroc mesylate",11285792,NA,0,0,1,NA,NA,"cenicriviroc mesylate","CHEMBL2105686"
11569967,"cenisertib",11569967,NA,0,0,1,NA,NA,"cenisertib","CHEMBL1967878"
3008897,"censavudine",3008897,NA,0,0,1,NA,NA,"censavudine","CHEMBL124363"
16095349,"centanafadine",16095349,NA,0,0,1,NA,NA,"centanafadine","CHEMBL3301621"
68943792,"centanafadine hydrochloride",16095349,NA,0,0,1,NA,NA,"centanafadine hydrochloride","CHEMBL3301615"
11751922,"cep-11981",11751922,NA,0,0,1,NA,NA,"cep-11981","CHEMBL2010872"
9917013,"cep 1347",9917013,"101949296",0,0,1,NA,NA,"cep-1347","CHEMBL290352"
9831755,"cep-2563",9831756,NA,0,0,1,NA,NA,"cep-2563","CHEMBL3545332"
56846693,"cep-32496",56846693,NA,0,0,1,NA,NA,"cep-32496","CHEMBL2029988"
71721648,"cep-37440",71721648,NA,0,0,1,NA,NA,"cep-37440","CHEMBL3545051"
10275001,"cep-5214",10275001,NA,0,0,1,NA,NA,"cep-5214","CHEMBL150894"
9936664,"cep-7055",9936664,NA,0,0,1,NA,NA,"cep-7055","CHEMBL346631"
86278337,"unii-6j022wtc4y",86278337,NA,0,0,1,NA,NA,"cepeginterferon alfa-2b","CHEMBL2108064"
91562,"cefacetrile",91562,NA,0,0,1,NA,NA,"cephacetrile","CHEMBL2110602"
23668837,"cefacetrile sodium",91562,NA,0,0,1,NA,NA,"cephacetrile sodium","CHEMBL2104099"
62979,"cephalexin hydrochloride",27447,"9951998,27447",0,1,1,NA,"cephalexin hydrochloride","cephalexin hydrochloride","CHEMBL1200366"
5773,"cephaloridine",5774,NA,0,0,1,NA,NA,"cephaloridine","CHEMBL316157"
65536,"cephalosporin c",65536,NA,0,0,1,NA,NA,"cephalosporin c","CHEMBL482858"
6024,"cephalothin",6024,NA,0,0,1,NA,NA,"cephalothin","CHEMBL617"
23675321,"cephalothin sodium",6024,NA,0,1,1,NA,"cephalothin sodium","cephalothin sodium","CHEMBL1632"
30699,"cephapirin",30699,NA,0,0,1,NA,NA,"cephapirin","CHEMBL1599"
23675312,"cephapirin sodium",30699,NA,0,1,1,NA,"cephapirin sodium","cephapirin sodium","CHEMBL1201043"
10206,"cepharanthine",10206,NA,0,0,1,NA,NA,"cepharanthine","CHEMBL449782"
44595079,"cerdulatinib",44595079,NA,0,0,1,NA,NA,"cerdulatinib","CHEMBL3545284"
131074,"cericlamine",131074,NA,0,0,1,NA,NA,"cericlamine","CHEMBL2106462"
446156,"cerivastatin",446156,NA,0,0,1,NA,NA,"cerivastatin","CHEMBL1477"
16071605,"cerlapirdine",16071605,NA,0,0,1,NA,NA,"cerlapirdine","CHEMBL2103880"
53385647,"cerlapirdine hydrochloride",16071605,NA,0,0,1,NA,NA,"cerlapirdine hydrochloride","CHEMBL2105752"
189729,"ceronapril",189729,NA,0,0,1,NA,NA,"ceronapril","CHEMBL36503"
16129675,"ceruletide",16129675,NA,0,0,1,NA,NA,"ceruletide","CHEMBL1201355"
16158172,"ceruletide diethylamine",16129675,NA,0,1,1,NA,"ceruletide diethylamine","ceruletide diethylamine","CHEMBL1200755"
47263,"cetaben",47263,NA,0,0,1,NA,NA,"cetaben","CHEMBL31907"
23703815,"cetaben sodium",47263,NA,0,0,1,NA,NA,"cetaben sodium","CHEMBL31460"
31203,"cetalkonium",31203,NA,0,0,1,NA,NA,"cetalkonium","CHEMBL1624075"
31202,"122-18-9",31203,NA,0,0,1,NA,NA,"cetalkonium chloride","CHEMBL1644450"
53698,"cetamolol",53698,NA,0,0,1,NA,NA,"cetamolol","CHEMBL156885"
53697,"cetamolol hydrochloride",53698,NA,0,0,1,NA,NA,"cetamolol hydrochloride","CHEMBL2105989"
65995,"cetefloxacin",65995,NA,0,0,1,NA,NA,"cetefloxacin","CHEMBL132468"
110926,"cethexonium",110926,NA,0,0,1,NA,NA,"cethexonium","CHEMBL2110776"
193964,"cethexonium chloride",110926,NA,0,0,1,NA,NA,"cethexonium chloride","CHEMBL2105988"
447451,"cethromycin",447451,"5282045,156417,11354711,138113415",0,0,1,NA,NA,"cethromycin","CHEMBL3989904"
66384,"cetiedil",66384,NA,0,0,1,NA,NA,"cetiedil","CHEMBL419380"
66383,"cetiedil citrate",66383,NA,0,0,1,NA,NA,"cetiedil citrate","CHEMBL1968477"
